target01,target02
1.010363075309205,-1.6894140496996326
0.5530829701764681,-1.319421985031755
0.29994148037712565,1.6896124481203205
0.5884689470994815,-0.7283847937553057
1.200542065374639,2.119739850246118
0.6061221142918347,1.6263797074006479
0.5476998862756985,-1.2097191226203743
0.5503205606958366,-1.0950022101038916
0.7087717570978651,-1.0162019266067939
1.037260141474378,-1.7973556105957473
0.5471779551942771,-0.8283619352415068
0.8085154862361166,-0.9271230325035414
0.5908278514826606,1.7052312837401336
0.5790550964456885,-0.47550701527259515
0.8296121289162254,-0.47478214984641987
1.105650743091219,-1.7584912715613297
0.7865717341281417,-0.7383031547640007
0.9831024706484734,2.1482908154460616
0.5277879940560264,-1.1992922040835647
0.8841133026907235,-0.7393208047917323
0.8914358718689692,-0.7551798485829218
0.5478752043105518,1.1477388592701807
0.9200892280624613,0.19783938119086508
0.5924570399639779,-0.5477729361717848
0.8898725704725619,2.0609305869424914
0.47346468084688115,-0.4109737436557428
0.5444865086212705,1.1248076114288124
0.6781192233540837,1.2825709092916853
0.5375708535907227,0.6814967828771372
0.89372744717834,-1.171855973273189
1.0253360702169485,2.1716987615561596
0.39355815451405673,-1.7317131648875654
0.5957639542171927,0.0839243584719894
0.8551572119085226,-1.7926034534403215
0.5424709125153191,0.6723880712857089
0.5765905805533671,1.531607447762258
0.5865082425172363,2.024160736562195
0.44921338312489517,1.983411775460587
0.45321238416881815,2.8200250720772617
0.7180819767539821,-0.8727487811375831
0.5407658023132028,2.2630440149234423
0.5562962187932157,-1.8297404162937638
0.9271325063906888,-1.6522470072424724
0.9555926676728517,-1.4756030352095255
1.135576542149321,-1.540696213921284
0.9744315489515523,-0.32572950285463986
0.5620721828478153,-0.8263437436023378
0.5428029982612738,-0.17612947049152888
1.2288602612063955,-1.2383951814787668
0.5387404218308471,-1.1065421437916723
0.7716554073994324,2.032097981146501
0.5384280985998018,-2.0041868165405616
0.4243010685023679,-0.4513745739771219
0.8713423741178667,-0.9814108169101974
0.4577433713874435,-1.3264336270389592
0.8063712424273624,-0.2279472248649555
0.5490785053793397,-0.7908363034953172
0.5479316271355624,2.221435660077028
0.5631092625561671,1.942861706705595
0.5480280903100857,1.5500616329572583
0.6299458706909873,-0.4515186078754662
0.6112397775904296,-0.8208878553137827
0.5757459096118669,1.0301525304428885
0.4588352028482374,-1.476294010289819
0.5580136404927621,-1.1268791523158808
0.5178296058009261,-1.4067381433858694
0.5276930291090697,-1.614544654049808
0.6272262128420831,0.23081696426174092
1.1045913776064495,-1.1648267543781596
0.4748616577503971,0.7103971827551696
0.8511922401450287,-0.9617809955935266
0.9308357481589598,-1.1282237541104339
0.5831034976291196,-1.8534856124251151
0.5281841600319781,0.13925336342536768
0.9383698607620241,1.1695728773200529
0.45641348100388884,0.3436365023040979
0.7855691029662906,-0.36639852099605796
0.48608649891314903,-0.20915306862813107
0.9555990770485077,-1.4395200334906433
0.5695951184908608,-1.0798541713972183
0.42936821318577023,-1.5358531347427071
1.0335966699782566,-1.5282343381146146
0.5889277383995491,-1.296566490626395
0.5215048686261404,1.8249551500776087
0.5838404245446246,0.5724038427933892
1.0960218433332427,-0.3197636777644587
0.8141933609339586,1.5571025074417177
0.7585012952988519,-1.2956163655508495
0.8341038730474392,1.7649948954438697
0.6887340680922642,-0.9625936811822892
0.6486023409497838,-0.8595140543326982
0.6119533267128905,-0.3020240218377279
0.5451791653357674,-1.235989778828471
0.5471062873498896,-1.3748553726478066
0.5778726185418588,-0.9505893500453901
1.0361336284330491,-0.3962618519225364
0.5678397368069683,-0.7080421389753685
0.9123080016946499,-0.7209099748910908
0.53043345435885,0.7403469970773948
0.5784953889660248,-1.2884964107426988
0.5797739815449086,1.1188685288223035
1.1271540810225178,-1.387448178032103
0.9460538553803939,1.9635601322743537
0.48412879666694525,-1.6326355294413486
0.5488493344238149,1.9429031198968985
1.1124178706864063,-1.18388831973644
1.0620828674521123,1.5177181021156172
0.5920540970253728,-0.7455613969499436
0.9600497458435091,-0.9486776388376257
0.3671169603973769,0.6210993155086609
0.7432536323377814,0.7096565735266566
0.5925857421512688,-0.9228705256207475
0.6274436023446958,-1.5874852315129362
0.5655587013109025,-1.803748387002126
0.9259546966247212,2.0672354319583723
0.5809342521536345,2.7684647992087674
0.685935694972566,0.8215648656566392
0.5412017756419655,-0.8432733746087058
0.7330127714691326,-1.1983009612613986
0.5255750059657778,-1.6435467880493062
0.943212283703105,-0.5280497495059184
0.5472628482945986,-0.37666247392227625
1.1208388884461724,2.3318857522534913
0.900920716461369,1.6312158029335915
0.5175378352227109,1.1308132888990823
1.1732867816949881,-2.103171543613833
1.0654299264264087,-0.2814960580184792
0.6362915847125103,-0.8568999694463904
0.9104431265798794,-0.9062634568109973
1.0137565009668612,-1.9364465766699286
1.2856270645524774,-0.3438101082557169
0.7125620303547853,-1.4306555837920638
0.5713208630573923,-0.028847150129934503
0.9039340119184538,-1.68120302995518
0.6326580807524581,0.8375513399950172
0.9455352487095898,0.2825316209919534
1.3145260292013223,1.2516218024549233
0.5971533954498167,1.321535728666129
0.505388331376429,-1.950530109767198
0.5346488289604491,0.9232318079640816
0.8345822418505359,-0.4081500818903286
